openalex_id,title,publication_year,cited_by_count,in_degree,out_degree,pagerank,authority,hub,citation_rate_by_age,wcc_rank,community_id,is_unicamp,is_top_tier,is_important_institution,is_high_impact_500,is_high_impact_100k
W2468368736,Monocular 3D Object Detection for Autonomous Driving,2016,1069,12,20,1.0167285973428707e-05,0.00020142031625886586,0.0002616648358944956,106.9,1,0,False,False,True,True,False
W2065581757,On a unique tree representation for P4-extendible graphs,1991,48,3,3,8.432748420913072e-06,8.213240179475343e-11,1.1128740357802983e-11,1.3714285714285714,1,25,False,False,False,False,False
W2009568795,Bundled Visualization of DynamicGraph and Trail Data,2013,80,4,3,9.813731598930406e-06,1.666743833451836e-05,8.621613333954707e-07,6.153846153846154,1,1,False,False,False,False,False
W2105782540,Multiple surrogates: how cross-validation errors can help us to obtain the best predictor,2009,417,13,6,1.74310264410504e-05,6.981474852765662e-07,1.373357050624762e-06,24.529411764705884,1,4,False,False,False,False,False
W2327501763,"Listen, attend and spell: A neural network for large vocabulary conversational speech recognition",2016,2329,16,4,2.0946853509046458e-05,8.449418543000313e-05,4.548029803743054e-05,232.9,1,0,False,False,True,True,False
W2747722233,Image forgery detection confronts image composition,2017,19,4,24,7.995134940056293e-06,1.2706780319075333e-05,2.529131080864718e-06,2.111111111111111,1,21,False,False,False,False,False
W2151622247,An efficient uniform cost algorithm applied to distance transforms,1989,138,8,3,4.834093359129291e-05,2.1193978560773507e-07,1.4991855142309634e-07,3.72972972972973,1,10,False,False,False,False,False
W3199423294,Divide-and-link peptide docking: a fragment-based peptide docking protocol,2021,11,0,10,6.162361851594137e-06,0.0,2.7601001014832307e-07,2.2,1,7,False,False,False,False,False
W1965890413,Semantic Based Image Retrieval using multi-agent model by searching and filtering replicated web images,2012,12,0,5,6.162361851594137e-06,0.0,3.9108425562393136e-07,0.8571428571428571,1,1,False,False,False,False,False
W2009921428,Inexact Inverse Subspace Iteration with Preconditioning Applied to Non-Hermitian Eigenvalue Problems,2009,36,5,9,1.032754885499501e-05,1.5108510417003929e-09,1.719589101941813e-09,2.1176470588235294,1,6,False,False,False,False,False
W2028203475,Multi-Criteria Job Scheduling in Grid Using an Accelerated Genetic Algorithm,2012,39,4,10,8.617647492827413e-06,7.17572181276751e-08,3.945142226172489e-08,2.7857142857142856,1,3,False,False,False,False,False
W2587282545,The european language resources association.,1998,303,2,0,6.407322478423138e-06,1.861868698613232e-07,0.0,10.821428571428571,1,24,False,False,False,False,False
W2929921254,Fog Computing for the Internet of Things,2019,319,28,42,1.9430675406299812e-05,2.8638388302222733e-06,2.0676886348168457e-06,45.57142857142857,1,3,False,False,False,False,False
W3082889251,Dynamic Security Metrics for Software-Defined Network-based Moving Target Defense,2020,15,0,7,6.162361851594137e-06,0.0,5.407126799165117e-07,2.5,1,2,False,False,False,False,False
W2100349128,Basic validation procedures for regression models in QSAR and QSPR studies: theory and application,2009,384,61,1,8.467491234099252e-05,3.0329012323377993e-06,2.8798212852771715e-10,22.58823529411765,1,7,True,False,False,False,False
W4243551976,"Sample compression, learnability, and the Vapnik-Chervonenkis dimension",1995,121,2,2,7.605119253344567e-06,7.086993080638446e-07,1.6230698308754694e-08,3.903225806451613,1,4,False,False,False,False,False
W4402457571,An Empirical Study of Static Analysis Tools for Secure Code Review,2024,16,0,3,6.162361851594137e-06,0.0,6.531040432392587e-10,8.0,1,23,False,False,True,False,False
W2964336507,Multi-head CNN–RNN for multi-time series anomaly detection: An industrial case study,2019,415,1,15,6.910736942504283e-06,2.862379338528652e-08,0.00010830476056995154,59.285714285714285,1,0,False,False,False,False,False
W2804276772,Exploring Feature Coupling and Model Coupling for Image Source Identification,2018,23,3,27,7.3912925348003065e-06,1.2995556482176185e-05,9.655991192415619e-06,2.875,1,21,False,False,True,False,False
W2099921932,Power techniques for blind adaptive channel estimation in CDMA systems,2004,15,0,1,6.162361851594137e-06,0.0,3.0407096535420554e-90,0.6818181818181818,1,15,False,False,False,False,False
W4388451629,BERT based severity prediction of bug reports for the maintenance of mobile applications,2023,29,0,2,6.162361851594137e-06,0.0,3.1985065978869117e-06,9.666666666666666,1,4,False,False,False,False,False
W3009867578,Measuring evidence: a probabilistic approach to an extension of Belnap–Dunn logic,2020,31,3,11,8.754529089634407e-06,2.986169976881949e-11,2.3712970813179847e-11,5.166666666666667,1,20,True,False,True,False,False
W2055181000,Cost minimization for computational applications on hybrid cloud infrastructures,2013,91,15,1,1.7011988285641424e-05,2.1678860853378812e-07,8.391670320704894e-12,7.0,1,3,False,False,False,False,False
W2024665778,Prophet address allocation for large scale MANETs,2003,76,1,3,7.546937287863098e-06,1.5208700991216876e-13,1.1017477107944881e-10,3.3043478260869565,1,14,False,False,False,False,False
W2097451239,A Regularization Approach to Learning Task Relationships in Multitask Learning,2014,131,1,17,6.65306422149006e-06,3.4442451102799583e-07,9.22377867544511e-06,10.916666666666666,1,0,False,False,False,False,False
W2111072639,Extreme learning machine: Theory and applications,2006,13065,166,8,0.00016679306711481426,0.0002473613424478477,1.1391196709408766e-06,653.25,1,4,False,True,False,True,False
W2027711030,Dykstras algorithm with bregman projections: A convergence proof,2000,89,1,9,6.763241314296922e-06,1.0908843849069014e-10,1.838278314564079e-09,3.423076923076923,1,6,False,False,False,False,False
W2144344516,The program dependence graph and its use in optimization,1987,2735,45,1,0.00016172208756092072,2.3052186971777445e-05,9.017622163157142e-08,70.12820512820512,1,16,False,False,False,True,False
W1988881936,"Fuzzy transform and least-squares approximation: Analogies, differences, and generalizations",2010,36,1,6,7.076518313772127e-06,8.583407168311793e-09,1.2542716667673956e-07,2.25,1,5,False,False,False,False,False
W812868735,On iterative methods for linearly constrained entropy maximization,1990,38,12,0,8.271312516135171e-05,1.0287159744615334e-08,0.0,1.0555555555555556,1,6,True,False,False,False,False
W2005256556,Improving an Object Detector and Extracting Regions Using Superpixels,2013,81,5,5,7.805023968547318e-06,4.320197561727876e-06,3.4274961495559126e-05,6.230769230769231,1,10,False,False,False,False,False
W2096152098,A Probabilistic Analysis of the Rocchio Algorithm with TFIDF for Text Categorization,1997,1265,26,0,0.00012060684031551416,1.4740722321144864e-05,0.0,43.62068965517241,1,4,False,False,False,True,False
W2899751989,Recent research advances on interactive machine learning,2018,96,8,33,8.89760469392275e-06,2.253264463469708e-05,6.304840892297002e-06,12.0,1,1,False,False,True,False,False
W2739722733,Detecting Masked Faces in the Wild with LLE-CNNs,2017,455,2,15,7.238235969187608e-06,1.9838577348155777e-05,0.00023023630506273444,50.55555555555556,1,0,False,False,False,False,False
W2038768008,Tracking and ground cover ratio,2008,106,1,0,7.09514178007011e-06,8.724628834652927e-10,0.0,5.888888888888889,1,30,False,False,False,False,False
W2163654949,STAMP: Stanford Transactional Applications for Multi-Processing,2008,881,24,12,2.3549291823155082e-05,9.308334920707001e-08,9.916382859237912e-08,48.94444444444444,1,16,False,False,True,True,False
W2517933622,DeepIrisNet: Deep iris representation with applications in iris recognition and cross-sensor iris recognition,2016,231,26,10,1.7989476582538163e-05,0.00022476853039024274,0.0002509875624159953,23.1,1,17,False,False,False,False,False
W2750670530,Oscillators that sync and swarm,2017,336,25,7,3.736428296585975e-05,1.774666101423091e-07,1.0939013732594827e-09,37.333333333333336,1,27,False,False,False,False,False
W2008396997,Data-driven curvature for real-time line drawing of dynamic scenes,2009,28,1,7,8.132194505261762e-06,7.748398751279368e-08,1.1212994164722153e-06,1.6470588235294117,1,10,False,False,False,False,False
W2140338057,Test Case Generation of Concurrent Programs Based on Event Graph,2009,17,1,7,6.910736942504283e-06,8.950582862169645e-10,2.302708509868184e-08,1.0,1,12,False,False,False,False,False
W3094287376,Random-based networks with dropout for embedded systems,2020,13,0,5,6.162361851594137e-06,0.0,1.075930440196867e-05,2.1666666666666665,1,4,False,False,False,False,False
W2004303081,BISS,2003,49,2,8,7.3611559382905306e-06,1.3668172368805577e-08,5.895352406198603e-09,2.130434782608696,1,14,False,False,False,False,False
W2754368137,Network Slicing for 5G: Challenges and Opportunities,2017,310,19,3,1.4884101061712618e-05,1.495436928283755e-06,1.537088346208455e-07,34.44444444444444,1,2,False,False,True,False,False
W2792311129,Hierarchical sparse coding framework for speech emotion recognition,2018,28,0,14,6.162361851594137e-06,0.0,1.5310543380737298e-05,3.5,1,0,False,False,False,False,False
W3127213927,Online anomaly detection in surveillance videos with asymptotic bound on false alarm rate,2021,117,0,15,6.162361851594137e-06,0.0,0.00012484563515893828,23.4,1,0,False,False,False,False,False
W2755770860,Rank fusion and semantic genetic notion based automatic query expansion model,2017,42,1,2,7.035466124322641e-06,2.974337846623009e-11,3.082554566361555e-07,4.666666666666667,1,1,False,False,False,False,False
W2000123997,Equivalent Unconstrained Minimization and Global Error Bounds for Variational Inequality Problems,1997,73,2,4,1.1087232701617874e-05,8.816177484562623e-13,2.7596285682997256e-12,2.5172413793103448,1,29,False,False,False,False,False
W2332175535,Exploiting Surroundedness for Saliency Detection: A Boolean Map Approach,2015,237,4,10,7.911879621741359e-06,2.912861897461791e-05,3.9929307438351226e-06,21.545454545454547,1,0,False,False,False,False,False
W3000194269,An Application Placement Technique for Concurrent IoT Applications in Edge and Fog Computing Environments,2020,349,17,8,1.4201745141969254e-05,4.7678354248881403e-07,7.82213187370756e-08,58.166666666666664,1,3,False,False,True,False,False
W2338292334,A Hybrid Approach for Near-Range Video Stabilization,2016,36,2,14,6.506529946913939e-06,2.936427043072224e-07,6.968943919006655e-07,3.6,1,1,False,False,False,False,False
W2129115514,Comparing the robustness of POSIX operating systems,2003,167,12,2,2.56262702456425e-05,1.941707530912944e-08,1.5971439476704706e-10,7.260869565217392,1,12,False,False,True,False,False
W2055686029,Fast Joint Estimation of Silhouettes and Dense 3D Geometry from Multiple Images,2011,77,0,7,6.162361851594137e-06,0.0,2.511485708492215e-06,5.133333333333334,1,10,False,False,True,False,False
W4248175462,Bitcoin: A Peer-to-Peer Electronic Cash System,2008,14282,70,0,0.00014531499983183336,9.107102194167446e-06,0.0,793.4444444444445,1,3,False,True,False,True,False
W4324380325,Implementing Deep Convolutional Neural Networks for QR Code-Based Printed Source Identification,2023,13,0,11,6.162361851594137e-06,0.0,2.516850312446158e-05,4.333333333333333,1,21,False,False,False,False,False
W2251908874,Multichannel Variable-Size Convolution for Sentence Classification,2015,150,3,8,9.279810885068028e-06,1.799697882001507e-05,0.00011884924425611811,13.636363636363637,1,0,False,False,False,False,False
W2075681185,Self-calibrating tomography for angular Schmidt modes in spontaneous parametric down-conversion,2013,12,0,8,6.162361851594137e-06,0.0,1.1868855434449092e-08,0.9230769230769231,1,8,False,False,False,False,False
W2604254608,Open Vocabulary Scene Parsing,2017,89,3,18,8.435673638596425e-06,2.6171867043580867e-05,0.00023634108995999656,9.88888888888889,1,0,False,False,True,False,False
W2296399167,Dictionary Learning,2011,489,7,0,1.050121217570802e-05,2.6749280155760614e-05,0.0,32.6,1,1,False,False,False,False,False
W2114865067,A Resource-Allocating Network for Function Interpolation,1991,1357,63,0,8.520705715393183e-05,6.687406536038841e-06,0.0,38.77142857142857,1,5,False,False,False,True,False
W1676581800,SPIHT image compression without lists,2002,145,33,4,3.3578703361023303e-05,7.985894492152523e-07,3.1812401872730056e-07,6.041666666666667,1,9,False,False,False,False,False
W2137405310,Region Duplication Detection Using Image Feature Matching,2010,416,69,25,4.8201790549564425e-05,8.024700772135176e-05,1.4989739815332183e-05,26.0,1,21,False,False,False,False,False
W3045040482,Quantitative structural descriptors of sodalite materials,2020,39,0,2,6.162361851594137e-06,0.0,5.614689853080184e-10,6.5,1,7,False,False,True,False,False
W2081329332,SQL multimedia and application packages (SQL/MM),2001,97,1,0,6.238334554669234e-06,9.84296711299248e-08,0.0,3.88,1,24,False,False,False,False,False
W1984712681,Distributed Source Coding Techniques for Lossless Compression of Hyperspectral Images,2007,39,2,6,7.995968703574489e-06,4.09086302559939e-08,2.7342468792176574e-07,2.0526315789473686,1,9,False,False,False,False,False
W4211008702,Communicating sequential processes,1978,3484,15,0,0.0002771758351891007,1.9147234129315674e-08,0.0,72.58333333333333,1,12,False,False,False,True,False
W2104512969,MultiLayer Compressed Counting Bloom Filters,2008,55,4,12,1.0122033951062101e-05,1.3531058699538282e-07,1.1839997919270514e-07,3.0555555555555554,1,18,False,False,False,False,False
W2338941390,A Survey on SDN Programming Languages: Toward a Taxonomy,2016,104,29,67,1.4672726381759064e-05,1.1079235503951166e-05,1.2531050786205994e-06,10.4,1,2,False,False,False,False,False
W1993025464,Knowledge-driven understanding of images in comic books,2015,45,0,5,6.162361851594137e-06,0.0,1.3085511417487395e-05,4.090909090909091,1,1,False,False,False,False,False
W2024147883,"Reducing subjectivity in multi-commodity mineral prospectivity analyses: Modelling the west Kimberley, Australia",2015,44,21,17,1.041376422261662e-05,1.468647244536724e-05,6.560979506995896e-07,4.0,1,11,False,False,False,False,False
W1527313647,Towards SMS Spam Filtering: Results under a New Dataset,2013,89,16,22,1.8337100595745036e-05,1.174836101415913e-05,3.5632528974172937e-06,6.846153846153846,1,4,False,False,True,False,False
W2054644501,An overview of DNS-based server selections in content distribution networks,2003,70,1,2,6.539597869881391e-06,6.228223002579549e-09,1.8522456413378186e-08,3.0434782608695654,1,12,False,False,False,False,False
